edge_id,from_node,to_node,length,geometry_wkt,full_id,osm_id,osm_type,highway,surface,source:maxspeed,sidewalk:both,oneway:bicycle:conditional,oneway:bicycle,oneway,name,motor_vehicle:conditional,maxspeed,lit,lanes,foot,bicycle,X,Y,FID,Rotation,Direction,Volume,Label,Year,Neighbourh,n,distance,feature_x,feature_y,nearest_x,nearest_y,cycleway:right,cycleway:left,sidewalk,ref,cycleway,busway,NHS,cycleway:both,parking:right,parking:left:orientation,parking:left,maxspeed:type,lane_markings,sidewalk:left,parking:both:orientation,parking:both,parking:right:orientation,cycleway:both:lane,sidewalk:right,oneway:bus,width,source:width,lanes:forward,lanes:backward,turn:lanes:both_ways,lanes:both_ways,parking:lane:left,parking:condition:left,smoothness,turn:lanes:forward,layer,bridge,parking:both:private,parking:both:access,railway,maxspeed:forward,maxspeed:backward,noname,junction,turn:lanes,construction,living_street,parking:both:maxstay:conditional,old_name,name:str-fonnapa,name:str,name:en,alt_name,cycleway:lane,bicycle_road,parking:right:maxstay,parking:right:access,access,parking:right:private,turn:lanes:backward,parking:lane:right,sidewalk:both:surface,cycleway:left:oneway,proposed:cycleway,geobase:acquisitionTechnique,attribution,motor_vehicle,horse,sidewalk:right:surface,sidewalk:left:surface,shoulder,construction:cycleway,cycleway:right:lane,source:cycleway,maxheight,parking:left:restriction,cycleway:oneway,cycleway:right:oneway,hgv,bridge:movable,hazard,shoulder:left,bus,service,parking:left:maxstay,parking:left:access,maxspeed:advisory
E794,N1266,N1218,77.7664776701244,"LINESTRING (-13735267.971192997 6179326.107393925, -13735267.82647766 6179403.873736945)",w153932607,153932607,way,residential,asphalt,,,,,,Mary Street,,30,,2,,,-13735243.0323492,6179304.6350403,436.0,90.0006198368,Right,276.0,276(07),2007.0,Victoria West,1.0,0.00025800762037008986,-123.3860115,48.4337796,-123.38578747055448,48.43365162054966,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E795,N1265,N1267,153.6766690333338,"LINESTRING (-13735272.66887551 6179628.485710587, -13735272.924910335 6179782.162166336)",w153932608,153932608,way,residential,paved,,,,,,Mary Street,,30,,2,,,-13735299.6276882,6179604.21417969,330.0,359.3536750919,Right,9900.0,9900(92),1992.0,Victoria West,1.0,0.0002820899323677918,-123.3860537,48.4355818,-123.3862958751348,48.43543714201015,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E796,N1268,N1266,151.05328404089997,"LINESTRING (-13735267.125164868 6179175.056479145, -13735267.971192997 6179326.107393925)",w153932609,153932609,way,residential,asphalt,,,,,,Mary Street,,30,,2,,,-13735243.0323492,6179304.6350403,436.0,90.0006198368,Right,276.0,276(07),2007.0,Victoria West,1.0,0.00022294114690959345,-123.38601040375829,48.43364973862992,-123.38578747055448,48.43365162054966,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E797,N784,N1268,122.30082959427861,"LINESTRING (-13735265.633483693 6179052.764746772, -13735267.125164868 6179175.056479145)",w153932610,153932610,way,residential,paved,,,,,,Mary Street,,30,,2,,,-13735296.2441618,6179201.10419422,437.0,94.0835219794,Left,162.0,162(07),2007.0,Victoria West,1.0,0.00030418322450857815,-123.3860039,48.4328793,-123.38626548040001,48.43303455182255,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E798,N1269,N1270,161.76475172449895,"LINESTRING (-13735259.399592206 6178434.638676422, -13735256.304910364 6178451.2807194, -13735258.564696023 6178576.248065873, -13735258.909786446 6178596.09470656)",w153932611,153932611,way,residential,paved,,,,,,Mary Street,,30,,2,,,-13735291.8820925,6178508.04107454,319.0,90.2961506257,Left,1010.0,1010(90),1990.0,Victoria West,1.0,0.00031025974865929787,-123.38591615066238,48.42891198809887,-123.3862262952648,48.42890353604433,,,both,,,,,,,,,sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E799,N125,N1271,316.4882641741328,"LINESTRING (-13732041.609523285 6177553.210440055, -13732061.012510529 6177556.112429451, -13732078.255899653 6177559.0479688635, -13732199.58301267 6177579.747744041, -13732262.578712508 6177590.131199624, -13732289.18407081 6177594.526139398, -13732310.312510163 6177597.629437933, -13732353.9831464 6177603.987009808)",w153932612,153932612,way,residential,asphalt,,,,,yes,Meares Street,,30,,1,,,-13732322.4541044,6177592.08058117,432.0,81.7488165248,Right,6380.0,6380(84),1984.0,Fairfield,1.0,4.3414026360394365e-05,-123.35954729501637,48.42348663387999,-123.35955146979677,48.42344342104748,,,both,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E800,N986,N1171,323.3723295113887,"LINESTRING (-13733921.495160157 6176238.308271888, -13733928.508288076 6176228.7482852815, -13733948.634852013 6176201.30950606, -13733992.91774545 6176140.9310851805, -13734112.753177289 6175977.559284743)",w153932613,153932613,way,tertiary,asphalt,,,,,,Menzies Street,,50,,2,,,-13733948.4721767,6176148.39179927,222.0,54.3003660728,Right,2510.0,2510(93),1993.0,James Bay,1.0,0.00023492198369452067,-123.37431587158838,48.41501046824582,-123.3741582386628,48.41483628386306,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E801,N1171,N1272,375.31187103999144,"LINESTRING (-13734112.753177289 6175977.559284743, -13734152.349520165 6175922.247377428, -13734166.553887192 6175902.406959594, -13734216.191248136 6175833.058101847, -13734257.590966761 6175775.214709681, -13734277.027349854 6175748.062495934, -13734324.883598946 6175681.213745174, -13734331.206546023 6175672.375527584)",w153932614,153932614,way,tertiary,asphalt,,,,,yes,Menzies Street,,50,,,,,-13734149.3906133,6175973.48065657,478.0,324.1263109967,Right,819.0,819(05),2005.0,James Bay,1.0,0.00020593713561267368,-123.37582310193719,48.41364236736328,-123.37596311968738,48.413793381049594,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E802,N1273,N1269,84.71549724304559,"LINESTRING (-13735340.941119213 6178424.707150123, -13735278.802579451 6178424.908464731, -13735265.266129373 6178428.330813784, -13735259.399592206 6178434.638676422)",w153932615,153932615,way,residential,paved,,,,,,Milne Street,,30,,2,,,-13735291.8820925,6178508.04107454,319.0,90.2961506257,Left,1010.0,1010(90),1990.0,Victoria West,1.0,0.0004957874861519149,-123.38622522943963,48.428407749703815,-123.3862262952648,48.42890353604433,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E803,N670,N1274,234.22462737146375,"LINESTRING (-13734356.2422995 6177405.159967875, -13734357.210779073 6177417.2038599225, -13734357.444550004 6177419.820640945, -13734356.921348397 6177423.326457805, -13734355.663438149 6177425.8761437, -13734337.529493097 6177448.504639426, -13734326.853953933 6177462.662157285, -13734298.912761744 6177500.555439829, -13734293.391315 6177506.342609356, -13734287.20195131 6177511.44203156, -13734280.455990167 6177515.7362842, -13734273.242487166 6177519.208591628, -13734264.949185103 6177521.976373925, -13734256.366452362 6177523.620269288, -13734247.639004285 6177524.123502628, -13734239.579473149 6177525.381586102, -13734230.351087363 6177528.216468215, -13734221.66816708 6177532.393308074, -13734214.799754499 6177537.610167159, -13734209.356231399 6177543.749625988, -13734200.372748494 6177557.940851023)",w153932616,153932616,way,residential,asphalt,,,,,,Montreal Street,,30,,2,,,-13734347.4463621,6177403.18599591,306.0,323.991635877,Left,2720.0,2720(92),1992.0,James Bay,1.0,7.988675226038669e-05,-123.3778213,48.4223291,-123.37774228474993,48.42231733210113,,,left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E804,N560,N1275,119.6623723602384,"LINESTRING (-13734523.544362215 6177185.873526614, -13734519.85968707 6177191.039852314, -13734454.014208267 6177283.262647476)",w153932617,153932617,way,residential,asphalt,,,,,,Montreal Street,,30,,2,,designated,-13734503.0526559,6177268.52198007,304.0,53.883927677,Both,1880.0,1880(87),1987.0,James Bay,1.0,0.0002355465084069488,-123.37897975586495,48.421341994768305,-123.37914011987019,48.42151452170373,,,both,,shared_lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E805,N155,N1276,1510.090315952902,"LINESTRING (-13731321.272230312 6175027.948242773, -13731283.54605488 6175258.800791659, -13731232.706443436 6175571.415893118, -13731210.91008714 6175700.231876324, -13731190.950502438 6175825.091824191, -13731181.043067759 6175886.809706639, -13731168.23019437 6175960.184129059, -13731155.461848775 6176040.38519137, -13731127.309149552 6176219.1379937595, -13731098.176838811 6176388.535644368, -13731077.42688573 6176518.202595125)",w153932634,153932634,way,tertiary,asphalt,,,,,,Moss Street,,40,,2,,,-13731202.8330508,6175968.51929496,21.0,80.0219651978,Both,2050.0,2050(91),1991.0,Fairfield,1.0,0.0003132582024994943,-123.34919079333577,48.413684097094745,-123.34949374274808,48.41376379875728,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E806,N1277,N456,19.95033407527548,"LINESTRING (-13730258.58297535 6177622.120374102, -13730269.035875537 6177639.113099234)",w153932638,153932638,way,residential,paved,,,,,,Pemberton Road,,,,2,,,-13730057.546078,6177553.48627061,55.0,90.0006198368,Both,2307.0,2307(10),2010.0,Rockland,1.0,0.0018517144293974785,-123.3410114,48.4236225,-123.33920545482438,48.42321334434417,,,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E807,N456,N1278,204.08894161319566,"LINESTRING (-13730269.035875537 6177639.113099234, -13730332.744020116 6177738.453281624, -13730369.869070295 6177799.228840609, -13730378.08444872 6177811.608789534)",w153932639,153932639,way,residential,asphalt,,,,,,Pemberton Road,,,,,,,-13730568.943588,6177907.16798125,61.0,3.3912864141,Right,10370.0,10370(89),1989.0,Fernwood,1.0,0.0018066731136746218,-123.3420849,48.4247521,-123.34379941681932,48.42532174885319,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E808,N407,N1277,349.20091454073105,"LINESTRING (-13730205.528106038 6177283.128455709, -13730219.532097982 6177358.527788655, -13730223.328092616 6177540.445053337, -13730225.509954637 6177560.842842031, -13730232.790249333 6177581.458748775, -13730242.241274102 6177597.780409242, -13730258.58297535 6177622.120374102)",w153932640,153932640,way,residential,paved,,,,,,Pemberton Road,,,,2,,,-13730373.7359658,6177310.09476718,585.0,269.652253752,Both,768.0,768(15),2015.0,Rockland,1.0,0.0014150090468497687,-123.3406606,48.4220511,-123.34204583691333,48.42176236258185,,,right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E809,N1279,N1250,204.94674529187398,"LINESTRING (-13735850.506088318 6179642.797856588, -13735656.554139508 6179709.023304555)",w153932641,153932641,way,residential,paved,,,,,,Raynor Avenue,,30,,2,,,-13735821.725354,6179549.16898414,521.0,359.3782851105,Left,329.0,329(10),2010.0,Victoria West,1.0,0.0006013601666599415,-123.39111882349421,48.43569557070931,-123.39098595826475,48.43510907187654,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E810,N1250,N1280,190.1733581176246,"LINESTRING (-13735656.554139508 6179709.023304555, -13735547.906316495 6179744.023837792, -13735475.62657112 6179767.598103445)",w153932642,153932642,way,residential,paved,,,,,,Raynor Avenue,,30,,2,,,-13735428.2389024,6179665.27396106,329.0,359.6696579245,Left,6960.0,6960(92),1992.0,Victoria West,1.0,0.0007437213330248979,-123.3878769,48.4364109,-123.38745120932906,48.43580105668088,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E811,N921,N1230,100.16319524845656,"LINESTRING (-13734890.108313449 6179745.73527695, -13734791.17868198 6179761.406706368)",w153932643,153932643,way,residential,paved,,,,,,Regatta Landing,,30,,2,,,-13734893.3684654,6179632.35810064,328.0,300.8265336273,Left,6590.0,6590(90),1990.0,Victoria West,1.0,0.0006763550015782858,-123.3826171,48.4362806,-123.38264638644326,48.435604879353285,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E812,N1230,N1281,95.48540440166626,"LINESTRING (-13734791.17868198 6179761.406706368, -13734696.935601074 6179776.759365909)",w153932644,153932644,way,residential,paved,,,,,,Regatta Landing,,30,,2,,,-13734893.3684654,6179632.35810064,328.0,300.8265336273,Left,6590.0,6590(90),1990.0,Victoria West,1.0,0.0011975999662679835,-123.3817284,48.436374,-123.38264638644326,48.435604879353285,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E813,N1223,N1282,133.84158215877682,"LINESTRING (-13735898.94119876 6179879.144694316, -13735935.632102929 6179993.713019239, -13735938.659993075 6179999.686453927, -13735944.081252279 6180003.864504835)",w153932645,153932645,way,residential,paved,,,,,,Reno Street,,30,,2,,,-13735960.5850362,6179724.89081343,570.0,18.2709232262,Right,276.0,276(14),2014.0,Victoria West,1.0,0.0010732265261421002,-123.3916796,48.4370757,-123.3922333560134,48.436156369018235,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E814,N1283,N1284,68.01620770513227,"LINESTRING (-13735391.268661002 6178357.870963244, -13735392.148084976 6178425.881485401)",w153932648,153932648,way,residential,paved,,,,,,Russell Street,,30,,2,,,-13735429.2543856,6178505.89423589,322.0,90.2961506257,Left,330.0,330(90),1990.0,Victoria West,1.0,0.0005818771210569842,-123.387127,48.4284138,-123.38746033156987,48.42889073925037,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E815,N1188,N1285,99.3887254365911,"LINESTRING (-13734643.279606514 6178574.671073582, -13734640.38529975 6178587.001818955, -13734631.769171163 6178623.742512948, -13734625.63546722 6178649.91406277, -13734624.232841639 6178655.920109255, -13734619.846853701 6178662.261693656, -13734615.160303138 6178669.022700211)",w153932653,153932653,way,residential,asphalt,,,,,,Sitkum Road,,30,,2,,,-13734762.171183,6178725.23125973,317.0,0.5118299007,Right,3201.0,3201(15),2015.0,Victoria West,1.0,0.001305999584634835,-123.3802358955209,48.42976455558346,-123.3814678212031,48.430198138365164,,,both,,,,,,,,,sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E816,N1286,N1285,204.81800185021083,"LINESTRING (-13734451.331408538 6178649.1591130905, -13734539.251542365 6178717.20551261, -13734555.147965653 6178717.792700374, -13734586.862888576 6178694.640756326, -13734604.896646086 6178681.487795831, -13734610.362433085 6178674.844216354, -13734615.160303138 6178669.022700211)",w153932655,153932655,way,residential,asphalt,,,,,,Sitkum Road,,30,,2,,,-13734453.3594062,6178588.88259451,315.0,321.5657326883,Left,7460.0,7460(85),1985.0,Victoria West,1.0,0.00035975082318564003,-123.3786755,48.4297447,-123.37869371781295,48.429385410748736,,,both,,,,,,,,,sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E817,N1239,N1188,202.80512855079397,"LINESTRING (-13734801.453470983 6178460.2728045285, -13734794.618454248 6178467.201413902, -13734778.811086554 6178483.726086112, -13734773.913028957 6178488.457013392, -13734760.165071845 6178500.603094035, -13734710.015641244 6178554.841259242, -13734690.145112136 6178566.551245552, -13734671.654944714 6178573.228293655, -13734652.964402212 6178574.939497782, -13734643.279606514 6178574.671073582)",w153932656,153932656,way,residential,paved,,,,,,Saghalie Road,,30,,2,,,-13734762.171183,6178725.23125973,317.0,0.5118299007,Right,3201.0,3201(15),2015.0,Victoria West,1.0,0.0011184960467267733,-123.3809993,48.4291825,-123.3814678212031,48.430198138365164,,,both,,,,,,,,,sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E818,N1170,N1287,166.928949907507,"LINESTRING (-13733576.794356918 6175598.684939024, -13733525.075321494 6175669.457408418, -13733474.502876827 6175730.5033277655)",w153932657,153932657,way,residential,paved,,,,,,Saint Andrews Street,,30,,,,,-13733474.8702357,6175879.87260496,223.0,324.3975829702,Both,1560.0,1560(91),1991.0,James Bay,1.0,0.000890642976887615,-123.3699005,48.4123446,-123.3699038000409,48.41323523686315,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E819,N1288,N957,61.41212508389166,"LINESTRING (-13729733.244034398 6175286.421008859, -13729733.2217705 6175347.833129907)",w153932661,153932661,way,residential,paved,,,,,,Saint Charles Street,,,,2,,,-13729527.4595276,6175450.59423223,504.0,359.391218249,Right,700.0,700(09),2009.0,Gonzales,1.0,0.0019473138554636246,-123.336292,48.4100628,-123.33444360632308,48.41067555775539,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E820,N1079,N593,231.69736298288467,"LINESTRING (-13734976.136015933 6176996.700938222, -13734968.265727933 6177006.848855806, -13734891.19924446 6177100.294132296, -13734853.840423347 6177150.950588894, -13734851.547241839 6177155.060149067, -13734849.877449475 6177159.454864587, -13734848.819914313 6177164.33602074, -13734848.51935169 6177169.301048422, -13734848.630671177 6177171.850658356, -13734849.165004734 6177184.69936212)",w153932663,153932663,way,residential,asphalt,,,,,,Saint Lawrence Street,,30,,1,,,-13734888.9597674,6177165.68494585,297.0,324.9232480487,Right,2165.0,2165(11),2011.0,James Bay,1.0,0.00027632740966122913,-123.38242194267026,48.42069603716801,-123.38260678243529,48.420901441887025,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E821,N1289,N1290,102.54555935142653,"LINESTRING (-13733450.435602916 6179143.212475938, -13733453.508020861 6179149.53764519, -13733454.164805857 6179153.530725277, -13733454.676875515 6179156.668146658, -13733456.569306862 6179244.9358598925)",w153932664,153932664,way,residential,asphalt,,,,,no,Store Street,,30,,2,,,-13733323.1388741,6178898.3618808,398.0,0.6162669981,Both,4110.0,4110(81),1981.0,Burnside,1.0,0.0018540560224667335,-123.3696843,48.4326895,-123.36854077402886,48.43123009187074,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E822,N1291,N1292,143.17146745337936,"LINESTRING (-13733444.736044988 6178631.426203218, -13733456.803077789 6178629.211689155, -13733585.566332791 6178605.640571325)",w153932665,153932665,way,tertiary,paved,,separate,,,,Swift Street,,40,,2,,,-13733323.1388741,6178898.3618808,398.0,0.6162669981,Both,4110.0,4110(81),1981.0,Burnside,1.0,0.001929960975863785,-123.3696331,48.429639,-123.36854077402886,48.43123009187074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E823,N921,N1293,128.10481145389508,"LINESTRING (-13734890.108313449 6179745.73527695, -13734947.62709434 6179860.201134577)",w153932670,153932670,way,residential,paved,,,,,,Tyee Road,,30,,2,,,-13734893.3684654,6179632.35810064,328.0,300.8265336273,Left,6590.0,6590(90),1990.0,Victoria West,1.0,0.0006763550015782858,-123.3826171,48.4362806,-123.38264638644326,48.435604879353285,,,right,,shared_lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E824,N1294,N1295,243.9892062403311,"LINESTRING (-13734539.785875922 6179067.445030824, -13734544.116204113 6179079.206053773, -13734632.837838275 6179272.300546578, -13734641.99943237 6179288.8938911)",w153932671,153932671,way,tertiary,paved,,,,,,Tyee Road,,50,,2,,,-13734590.805344,6179108.18534434,325.0,297.2324628001,Right,3840.0,3840(90),1990.0,Victoria West,1.0,0.00024647261368048915,-123.37972578620379,48.43262104798237,-123.37992841567963,48.43248072676225,,,both,,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E825,N788,N921,342.94286069217344,"LINESTRING (-13734789.408702075 6179431.138264646, -13734779.145045025 6179444.678280964, -13734774.703397345 6179475.684495995, -13734775.582821319 6179487.613865261, -13734779.634850785 6179504.090180503, -13734793.037717478 6179533.1335387835, -13734890.108313449 6179745.73527695)",w153932672,153932672,way,residential,paved,,,,,,Tyee Road,,30,,2,,,-13734893.3684654,6179632.35810064,328.0,300.8265336273,Left,6590.0,6590(90),1990.0,Victoria West,1.0,0.00040719986876545694,-123.38231094408378,48.43583572596165,-123.38264638644326,48.435604879353285,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E826,N1296,N1297,96.89457506640574,"LINESTRING (-13734421.019111194 6178820.869944803, -13734454.069868011 6178885.327409713, -13734464.556164043 6178907.422910029)",w153932673,153932673,way,tertiary,paved,,,,,,Tyee Road,,50,,2,,,-13734453.3594062,6178588.88259451,315.0,321.5657326883,Left,7460.0,7460(85),1985.0,Victoria West,1.0,0.0014129779591569845,-123.3784032,48.4307682,-123.37869371781295,48.429385410748736,,,both,,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E827,N1297,N1294,176.8688014613225,"LINESTRING (-13734464.556164043 6178907.422910029, -13734471.057222307 6178920.995648943, -13734475.85509236 6178931.280074897, -13734493.799794275 6178968.3913529515, -13734510.386398403 6179002.784860668, -13734533.986130452 6179052.4459751705, -13734539.785875922 6179067.445030824)",w153932677,153932677,way,tertiary,paved,,,,,,Tyee Road,,50,,2,,,-13734590.805344,6179108.18534434,325.0,297.2324628001,Right,3840.0,3840(90),1990.0,Victoria West,1.0,0.0005186695466814315,-123.3794701,48.4322379,-123.37992841567963,48.43248072676225,,,both,,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E828,N1298,N848,130.2578185308381,"LINESTRING (-13732812.062851015 6177905.817770238, -13732827.013058627 6177908.451476431, -13732926.744190427 6177923.8846755605, -13732940.737050422 6177926.048680716)",w153932681,153932681,way,tertiary,asphalt,,,,,no,View Street,,40,yes,2,,,-13732993.1914314,6177924.62569046,413.0,78.9898280363,Left,21570.0,21570(89),1989.0,Downtown,1.0,0.00047128206829620116,-123.3651056,48.4254343,-123.36557680572149,48.42542581731526,,,both,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E829,N1299,N1300,56.30312314842863,"LINESTRING (-13736012.130857 6179606.740690671, -13736011.741238782 6179646.254251837, -13736010.973134296 6179651.120053351, -13736009.815411594 6179654.25765787, -13736007.088084068 6179656.673781922, -13736002.71322808 6179658.821448321)",w153932684,153932684,way,residential,paved,,,,,,Walker Street,,30,,2,,,-13735960.5850362,6179724.89081343,570.0,18.2709232262,Right,276.0,276(14),2014.0,Victoria West,1.0,0.0005461445694239414,-123.3926118,48.4357626,-123.3922333560134,48.436156369018235,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E830,N1301,N1302,369.59047770805364,"LINESTRING (-13735470.272103615 6178785.957086209, -13735591.988834849 6178960.422145355, -13735593.825606447 6179117.274297797)",w153932686,153932686,way,residential,asphalt,,,,,,William Street,,30,,2,,,-13735364.874422,6178643.84062771,321.0,90.819613654,Right,622.0,622(90),1990.0,Victoria West,1.0,0.0012704401347045406,-123.3878288,48.4305601,-123.38688199651693,48.42971299829399,,,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E831,N1303,N1304,26.123357628834132,"LINESTRING (-13733109.987204224 6181301.357441356, -13733084.216742104 6181305.636821677)",w156129401,156129401,way,secondary,asphalt,sign,,,,,Finlayson Street,,50,yes,,,,-13733032.1529583,6181354.33437952,363.0,10.4008023973,Left,7150.0,7150(92),1992.0,Hillside/Quadra,1.0,0.0005504034316608368,-123.3663945,48.4455766,-123.36592680307258,48.44586677843075,,,both,,lane,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E832,N1305,N1306,37.89183972419662,"LINESTRING (-13733495.430941094 6181234.7504223, -13733458.239099221 6181242.000140627)",w156129402,156129402,way,secondary,asphalt,sign,,,,,Finlayson Street,,50,,,,,-13733527.7780758,6181264.54377111,355.0,10.3016811052,Left,8580.0,8580(92),1992.0,Burnside,1.0,0.00034052106951844757,-123.3700885,48.4451542,-123.370379079255,48.445331733927304,,,both,,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E833,N943,N202,61.540172817068324,"LINESTRING (-13731829.590421122 6179552.143485449, -13731768.231117794 6179547.428746268)",w164977194,164977194,way,secondary,asphalt,,,,,,Bay Street,,40,,2,,,-13731768.0723229,6179580.35979943,148.0,355.3916933152,Left,9000.0,9000(92),1992.0,Hillside/Quadra,1.0,0.0001960879086346323,-123.35458135705532,48.43509913623595,-123.35457137352118,48.43529496983102,lane,track,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,
